city_id,population_difference,built_up_area_difference_m2,urban_centre_area_difference_km2,reconciliation_semantics
3236,0.4134199999971315,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3237,-0.12455999999656342,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3238,-0.13299999997252598,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3239,-0.2853000000031898,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3240,-0.2014599999965867,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3241,0.4361900000003516,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3242,0.4192999999941094,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3243,-0.18480000000272412,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3244,-0.29540000000270084,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3246,-0.4183000000048196,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3247,0.12489999999525025,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3248,-0.317960000000312,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3249,-0.33993999999802327,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3250,-0.030109999999694992,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3251,0.37989999999990687,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3252,0.2708199999979115,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3253,0.13450000000011642,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3254,-0.1638999999850057,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3255,0.339879999999539,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3256,0.01343000000633765,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3257,0.2114399999991292,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3258,-0.05632000000332482,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3259,-0.17399999999906868,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3260,-0.15054999999847496,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3261,0.08276999999361578,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3262,0.38530000002356246,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3263,0.21600000000034925,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3264,-0.28036999999312684,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3265,-0.09178999999858206,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3266,-0.041640000003098976,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3267,0.33870999999635387,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3268,0.003200000006472692,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3269,-0.1847999999881722,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3270,0.2235800000053132,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3271,0.19930000000749715,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3272,0.08090000000083819,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3273,-0.010999999998603016,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3274,-0.0918999999994412,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3275,0.21829999994952232,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3276,-0.15295999999943888,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3277,0.30169999999634456,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3278,0.37241999999969266,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3279,0.0015700000003562309,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3280,-0.38510000001406297,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3281,-0.13262000000395346,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3282,0.3871999999973923,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3283,0.2239800000024843,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3284,-0.3468799999973271,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3285,-0.42869999998947605,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3286,0.03974999999627471,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3287,0.49969999998575076,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3288,-0.29460000002291054,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3289,0.323499999998603,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3290,0.33550000000104774,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3291,0.21230000001378357,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3292,0.09343000000080792,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3293,-0.32980000000679865,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3294,-0.036299999977927655,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3295,-0.45454000000609085,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3296,-0.463739999999234,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3297,-0.3995199999990291,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3298,-0.19948999999905936,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3299,0.363599999982398,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3300,-0.19880000001285225,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3301,-0.10652999999729218,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3302,0.4512000000104308,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3303,-0.0016000000177882612,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3304,0.18601000000489876,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3305,0.06270000000949949,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3306,0.2929999999469146,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3307,-0.13599999994039536,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3308,0.28779999999824213,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3309,-0.4263000000064494,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3311,-0.3861999999935506,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3312,-0.27859999999782303,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3313,0.34531000000424683,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3314,-0.3982800000012503,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3315,0.24800000002142042,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3316,0.2200100000045495,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3317,-0.1837999999988824,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3318,0.22217999999702442,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3319,-0.4705300000059651,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3320,0.18627999999444,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3321,0.23820000000705477,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3322,0.06594999999651918,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3323,0.17749999999068677,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3324,0.07400000002235174,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3325,-0.02044999999634456,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3326,-0.19860000000335276,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3328,-0.2727000000013504,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3329,-0.09170000000449363,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3330,-0.4013999999733642,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3331,-0.2515000000130385,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3332,-0.19960000000719447,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3333,0.13400000000547152,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3334,0.30689999999594875,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3335,0.03479999999399297,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3336,0.45982999999978347,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3337,0.3315199999997276,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3338,-0.4560000002384186,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3339,-0.43871999999828404,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3340,-0.3029999998398125,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3341,-0.2335800000000745,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3342,-0.49165000000357395,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3343,-0.21749999999883585,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3344,0.30025000000023283,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3345,-0.3276999999943655,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3346,-0.16300000000046566,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3347,0.48490000001038425,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3348,0.2433000000019092,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3349,-0.17970999999670312,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3350,0.24959999998100102,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3351,0.2560200000007171,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3352,-0.08755999999993946,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3353,0.42339999999967404,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3354,0.20029999999678694,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3355,-0.046159999998053536,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3356,-0.14611000000149943,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3357,-0.43716000000131316,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3358,-0.06738999999652151,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3359,-0.43377999999938766,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3360,0.3675999999977648,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3361,0.48651999999856343,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3362,-0.10480999999708729,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3363,0.12909999999101274,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3364,0.3764000000010128,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3365,0.4651000000012573,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3366,-0.09133999999903608,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3368,-0.4984400000030291,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3369,-0.24354999999923166,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3370,-0.4190999999991618,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3371,-0.31499999994412065,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3372,-0.25489999999990687,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3373,0.38109999999869615,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3374,0.41099999999278225,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3375,0.45009999998728745,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3376,0.04168999999819789,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3377,0.2857999999978347,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3378,-0.09900000000197906,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3379,-0.35957999999664025,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3380,-0.042600000044330955,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3381,-0.3825000000069849,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3382,-0.21450000000186265,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3383,0.1329000000259839,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3384,0.09811000000627246,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3385,-0.15596999999979744,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3386,0.44559999997727573,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3387,-0.25800000003073364,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3388,-0.4449800000002142,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3389,-0.13939999998547137,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3390,-0.2741999999852851,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3391,-0.3194999999977881,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3392,-0.27082000000518747,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3393,0.02749999999650754,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3394,-0.00810000000637956,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3395,-0.0291000000142958,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3396,-0.24968000000080792,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3397,-0.044999999925494194,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3398,-0.4955000000045402,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3399,-0.4103199999954086,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3400,0.47340000001713634,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3401,-0.2022999999971944,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3402,0.3923300000024028,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3403,0.2334199999968405,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3404,0.4475899999961257,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3405,0.26810999999725027,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3406,-0.06479999999282882,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3407,0.0369700000010198,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3408,-0.1927000000141561,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3409,0.478159999998752,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3410,-0.48501000000396743,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3411,0.46425999999337364,0,0.0,current_epoch_file_integrity_not_temporal_comparability
3412,-0.2521599999963655,0,0.0,current_epoch_file_integrity_not_temporal_comparability
